source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,property_type,property_location,property_lot_section_block_number,property_owned_shares,property_inherited,property_owned,property_area_raw,property_area,property_estimated_present_value_raw,property_estimated_present_value,property_estimated_value_currency_signal,property_estimated_value_currency_guess,property_mortgaged,property_is_mortgaged_flag,property_rented_income_raw,property_rented_income,property_planted_income_raw,property_planted_income,property_parse_method,property_review_flag,property_review_reasons,property_raw_block
Export,2249,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,5,Apartment,Beirut Achrafieh,,,,,170,170.0,280000$,280000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Beirut Achrafieh
Lot, Section, Block Number: 5322
Inherited: 2002
Area: 170
Estimated Present Value: 280000$
Mortgaged: No"
Export,2249,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,6,Apartment,Mount-Lebanon Baabda,,,,,97,97.0,50000$,50000.0,usd,usd,no,0,"1,200",1200.0,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 3125
Inherited: 2008
Area: 97
Estimated Present Value: 50000$
Mortgaged: No
Rented: 1,200"
Export,2249,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,7,Apartment,Mount-Lebanon Baabda,,,,,63,63.0,30000$,30000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 3125
Inherited: 2008
Area: 63
Estimated Present Value: 30000$
Mortgaged: No"
Export,2249,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,8,Land,South Lebanon Jezzine,,,,,100,100.0,1000$,1000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Jezzine
Lot, Section, Block Number: 118
Inherited: 2008
Area: 100
Estimated Present Value: 1000$
Mortgaged: No"
Export,2249,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,9,Land,South Lebanon Jezzine,,,,,200,200.0,2000$,2000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Jezzine
Lot, Section, Block Number: 84
Inherited: 2008
Area: 200
Estimated Present Value: 2000$
Mortgaged: No"
Export,2249,202610,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,10,Land,South Lebanon Jezzine,,,,,100,100.0,1000$,1000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Jezzine
Lot, Section, Block Number: 117
Inherited: 2008
Area: 100
Estimated Present Value: 1000$
Mortgaged: No"
Export,2250,202610,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,1,Apartment,Mount-Lebanon Baabda,,,,,276,276.0,App. 350 000,350.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 1291- 20- Bloc B
Owned:
Area: 276
Estimated Present Value: App. 350 000
Mortgaged: No"
Export,2251,202510,Graduate,awarded,,1,2,1,Apartment,Mount-Lebanon Aley,,,,,102,102.0,"60,000",60000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: Bassam El Fil is the only owner of this property
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 2751-11-B
Owned:
Area: 102
Estimated Present Value: 60,000
Mortgaged: No"
Export,2251,202510,Graduate,awarded,,1,2,2,Apartment,Mount-Lebanon Aley,,,,,90,90.0,"60,000",60000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 200
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 2993-7
Inherited: 2012
Owned: 2012
Area: 90
Estimated Present Value: 60,000
Mortgaged: No"
Export,2252,202610,Undergraduate,denied,"Grand Lycee Franco Libanais, Achrafieh",0,0,1,Business Premises,Mount-Lebanon Baabda,,,,,40,40.0,50000$,50000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 5393
Owned:
Area: 40
Estimated Present Value: 50000$
Mortgaged: No"
Export,2252,202610,Undergraduate,denied,"Grand Lycee Franco Libanais, Achrafieh",0,0,2,Apartment,Beirut Mazraa,,,,,110,110.0,80000,80000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Beirut Mazraa
Lot, Section, Block Number: 1118
Inherited: 2005
Owned: 2005
Area: 110
Estimated Present Value: 80000
Mortgaged: No"
Export,2252,202610,Undergraduate,denied,"Grand Lycee Franco Libanais, Achrafieh",0,0,3,Apartment,Mount-Lebanon Baabda,,,,,60,60.0,20000$,20000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 681
Inherited: 2021
Area: 60
Estimated Present Value: 20000$
Mortgaged: No"
Export,2252,202610,Undergraduate,denied,"Grand Lycee Franco Libanais, Achrafieh",0,0,4,House,Beirut Mazraa,,,,,81,81.0,20000$,20000.0,usd,usd,no,0,127,127.0,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Beirut Mazraa
Lot, Section, Block Number: 5178
Inherited: 2021
Area: 81
Estimated Present Value: 20000$
Mortgaged: No
Rented: 127"
Export,2252,202610,Undergraduate,denied,"Grand Lycee Franco Libanais, Achrafieh",0,0,5,House,Beirut Mazraa,,,,,103,103.0,25000$,25000.0,usd,usd,no,0,111,111.0,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Beirut Mazraa
Lot, Section, Block Number: 585
Inherited: 2021
Area: 103
Estimated Present Value: 25000$
Mortgaged: No
Rented: 111"
Export,2253,202611,Professional,awarded,,1,2,1,Land,Mount-Lebanon Kesrouane,,,,,approximately 600m,,"30,000",30000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 37-2400
Owned:
Area: approximately 600m
Estimated Present Value: 30,000
Mortgaged: No"
Export,2253,202611,Professional,awarded,,1,2,2,Land,Mount-Lebanon Kesrouane,,,,,600,600.0,"30,000",30000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 37-2402
Owned:
Area: 600
Estimated Present Value: 30,000
Mortgaged: No"
Export,2253,202611,Professional,awarded,,1,2,3,House,Mount-Lebanon Kesrouane,,,,,100,100.0,"35,000",35000.0,,unknown,no,0,"2,400",2400.0,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 2997,10
Owned:
Area: 100
Estimated Present Value: 35,000
Mortgaged: No
Rented: 2,400"
Export,2255,202520,Undergraduate,awarded,"College Elysee, Hazmieh",0,0,1,Land,North Lebanon Batroun,,,,,Approximately 12 000 sq.m,12.0,150 000$,150.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: North Lebanon Batroun
Lot, Section, Block Number: 1284 1281 1282
Owned:
Area: Approximately 12 000 sq.m
Estimated Present Value: 150 000$
Mortgaged: No"
Export,2255,202520,Undergraduate,awarded,"College Elysee, Hazmieh",0,0,2,House,Mount-Lebanon Aley,,,,,131 sq.m,131.0,120 000 $,120.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 1491
Owned:
Area: 131 sq.m
Estimated Present Value: 120 000 $
Mortgaged: No"
Export,2256,202711,Professional,awarded,,1,2,1,Apartment,Beirut Mazraa,,,,,113,113.0,130000,130000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Beirut Mazraa
Lot, Section, Block Number: 1435/4
Owned:
Area: 113
Estimated Present Value: 130000
Mortgaged: No"
Export,2256,202711,Professional,awarded,,1,2,2,Apartment,Mount-Lebanon Aley,,,,,160,160.0,90000,90000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 700
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 445/9
Inherited: 2020
Owned: 2020
Area: 160
Estimated Present Value: 90000
Mortgaged: No"
Export,2256,202711,Professional,awarded,,1,2,3,Apartment,Beirut Mazraa,,,,,90,90.0,80000,80000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 685
Location: Beirut Mazraa
Lot, Section, Block Number: 67/5
Inherited: 2020
Area: 90
Estimated Present Value: 80000
Mortgaged: No"
Export,2258,202711,Professional,awarded,,1,2,1,Land,North Lebanon Bcharreh,,,,,0,0.0,10000,10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: North Lebanon Bcharreh
Lot, Section, Block Number: 32
Inherited: 2006
Owned: 2006
Area: 0
Estimated Present Value: 10000
Mortgaged: No"
Export,2258,202711,Professional,awarded,,1,2,2,Land,North Lebanon Bcharreh,,,,,0,0.0,10000,10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: North Lebanon Bcharreh
Lot, Section, Block Number: 33
Inherited: 2006
Owned: 2006
Area: 0
Estimated Present Value: 10000
Mortgaged: No"
Export,2258,202711,Professional,awarded,,1,2,3,Apartment,Mount-Lebanon Matn,,,,,140,140.0,150000,150000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 944-29
Owned:
Area: 140
Estimated Present Value: 150000
Mortgaged: No"
Export,2259,202610,Undergraduate,denied,"College des Soeurs du Rosaire, Mansourieh",0,0,1,Apartment,Mount-Lebanon Matn,,,,,147,147.0,75000,75000.0,,unknown,no,0,"3,600",3600.0,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 1856-14
Owned:
Area: 147
Estimated Present Value: 75000
Mortgaged: No
Rented: 3,600"
Export,2260,202710,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,1,Business Premises,Mount-Lebanon Matn,,,,,13,13.0,10000,10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: Section 5 block B
Inherited: 2012
Owned: 2012
Area: 13
Estimated Present Value: 10000
Mortgaged: No"
Export,2260,202710,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,2,Business Premises,Mount-Lebanon Matn,,,,,29,29.0,15000,15000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: Section 7 block B
Inherited: 2012
Owned: 2012
Area: 29
Estimated Present Value: 15000
Mortgaged: No"
Export,2260,202710,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,3,Business Premises,Mount-Lebanon Matn,,,,,28,28.0,10000,10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: Section 4 block B
Inherited: 2012
Area: 28
Estimated Present Value: 10000
Mortgaged: No"
Export,2260,202710,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,4,Business Premises,Mount-Lebanon Matn,,,,,19,19.0,10000,10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: Block B Section 8
Inherited: 2012
Area: 19
Estimated Present Value: 10000
Mortgaged: No"
Export,2260,202710,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,5,House,Mount-Lebanon Matn,,,,,135,135.0,100000,100000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: Block B section 6
Inherited: 2012
Area: 135
Estimated Present Value: 100000
Mortgaged: No"
Export,2260,202710,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,6,House,Mount-Lebanon Matn,,,,,145,145.0,120000,120000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: Section 9 block B
Owned:
Area: 145
Estimated Present Value: 120000
Mortgaged: No"
Export,2260,202710,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,7,House,Beirut Rmeil,,,,,170,170.0,200000,200000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 600
Location: Beirut Rmeil
Lot, Section, Block Number: 572 section 23
Inherited: 2020
Area: 170
Estimated Present Value: 200000
Mortgaged: No"
Export,2261,202510,Undergraduate,denied,"College Des Freres Mont la Salle (MLS), Ain Saade",0,0,1,Apartment,Mount-Lebanon Matn,,,,,142,142.0,75000,75000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400 out of 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 239 - 7 - Block A
Owned:
Area: 142
Estimated Present Value: 75000
Mortgaged: No"
Export,2261,202510,Undergraduate,denied,"College Des Freres Mont la Salle (MLS), Ain Saade",0,0,2,Apartment,Mount-Lebanon Baabda,,,,,60,60.0,10000,10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400 out of 2400
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 90 - 7 - NA
Owned:
Area: 60
Estimated Present Value: 10000
Mortgaged: No"
Export,2261,202510,Undergraduate,denied,"College Des Freres Mont la Salle (MLS), Ain Saade",0,0,3,Apartment,Mount-Lebanon Matn,,,,,190,190.0,175000,175000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400 out of 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 198 - 9 - Block B
Owned:
Area: 190
Estimated Present Value: 175000
Mortgaged: No"
Export,2264,202610,Undergraduate,denied,"Al Bayan High School, Baabda",0,0,1,Apartment,Mount-Lebanon Baabda,,,,,160,160.0,"100,000",100000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 4577-19-A
Owned:
Area: 160
Estimated Present Value: 100,000
Mortgaged: No"
Export,2264,202610,Undergraduate,denied,"Al Bayan High School, Baabda",0,0,2,Apartment,South Lebanon Sour,,,,,168,168.0,"50,000",50000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: South Lebanon Sour
Lot, Section, Block Number: 714-10-B
Owned:
Area: 168
Estimated Present Value: 50,000
Mortgaged: No"
Export,2264,202610,Undergraduate,denied,"Al Bayan High School, Baabda",0,0,3,Apartment,Mount-Lebanon Baabda,,,,,85,85.0,"20,000",20000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 1200
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 72-16-R
Owned:
Area: 85
Estimated Present Value: 20,000
Mortgaged: No"
Export,2264,202610,Undergraduate,denied,"Al Bayan High School, Baabda",0,0,4,Business Premises,Mount-Lebanon Baabda,,,,,44,44.0,"45,000",45000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 2400
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 4534-4-D
Owned:
Area: 44
Estimated Present Value: 45,000
Mortgaged: No"
Export,2264,202610,Undergraduate,denied,"Al Bayan High School, Baabda",0,0,5,Business Premises,Mount-Lebanon Baabda,,,,,35,35.0,"15,000",15000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 1200
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 72-5-R
Owned:
Area: 35
Estimated Present Value: 15,000
Mortgaged: No"
Export,2264,202610,Undergraduate,denied,"Al Bayan High School, Baabda",0,0,6,Apartment,Beirut Mazraa,,,,,96,96.0,"50,000",50000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Beirut Mazraa
Lot, Section, Block Number: 3206-5
Owned:
Area: 96
Estimated Present Value: 50,000
Mortgaged: No"
Export,2265,202610,Undergraduate,denied,"College Des Saints Coeur Kfarhbab, Kfarhbab Keserwan",0,0,1,Apartment,Mount-Lebanon Kesrouane,,,,,150,150.0,100000,100000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: Sarba 491 - 10
Owned:
Area: 150
Estimated Present Value: 100000
Mortgaged: No"
Export,2265,202610,Undergraduate,denied,"College Des Saints Coeur Kfarhbab, Kfarhbab Keserwan",0,0,2,Apartment,Mount-Lebanon Kesrouane,,,,,200,200.0,200000,200000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: Sahel Alma 60 , Block A , A7
Owned:
Area: 200
Estimated Present Value: 200000
Mortgaged: No"
Export,2265,202610,Undergraduate,denied,"College Des Saints Coeur Kfarhbab, Kfarhbab Keserwan",0,0,3,Land,Mount-Lebanon Jbeil,,,,,800,800.0,20000,20000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Jbeil
Lot, Section, Block Number: 1068
Inherited: 2006
Area: 800
Estimated Present Value: 20000
Mortgaged: No
Planted - Income:"
Export,2265,202610,Undergraduate,denied,"College Des Saints Coeur Kfarhbab, Kfarhbab Keserwan",0,0,4,Land,Mount-Lebanon Jbeil,,,,,300,300.0,12000,12000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Jbeil
Lot, Section, Block Number: 1075
Owned:
Area: 300
Estimated Present Value: 12000
Mortgaged: No"
Export,2265,202610,Undergraduate,denied,"College Des Saints Coeur Kfarhbab, Kfarhbab Keserwan",0,0,5,Land,Mount-Lebanon Jbeil,,,,,140,140.0,7000,7000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Jbeil
Lot, Section, Block Number: 1070
Owned:
Area: 140
Estimated Present Value: 7000
Mortgaged: No"
Export,2265,202610,Undergraduate,denied,"College Des Saints Coeur Kfarhbab, Kfarhbab Keserwan",0,0,6,Land,Mount-Lebanon Jbeil,,,,,80,80.0,4000,4000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Jbeil
Lot, Section, Block Number: 1069
Owned:
Area: 80
Estimated Present Value: 4000
Mortgaged: No"
Export,2266,202610,Undergraduate,usaid,"Lycee Des Arts, Hadath",0,0,1,Land,Baalbek-Hermel Baalbek,,,,,625,625.0,5000,5000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: Baalbek-Hermel Baalbek
Lot, Section, Block Number: 1622
Inherited: 1989
Owned: 1989
Area: 625
Estimated Present Value: 5000
Mortgaged: No"
Export,2266,202610,Undergraduate,usaid,"Lycee Des Arts, Hadath",0,0,2,Apartment,Mount-Lebanon Baabda,,,,,75,75.0,35000,35000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 600
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 2020/5
Inherited: 2008
Owned: 2008
Area: 75
Estimated Present Value: 35000
Mortgaged: No"
Export,2268,202710,Undergraduate,denied,"SABIS International School - Yas Island, Abu Dhabi",0,0,1,Land,Mount-Lebanon Chouf,,,,,1800,1800.0,"100,000$",100000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 793
Owned:
Area: 1800
Estimated Present Value: 100,000$
Mortgaged: No"
Export,2268,202710,Undergraduate,denied,"SABIS International School - Yas Island, Abu Dhabi",0,0,2,Apartment,Mount-Lebanon Beyrouth,,,,,105.00,105.0,"80,000",80000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Beyrouth
Lot, Section, Block Number: 3740-6-A
Owned:
Area: 105.00
Estimated Present Value: 80,000
Mortgaged: No"
