source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,loan_reason,loan_source,loan_mortgaged_asset,loan_start_date,loan_end_date,loan_total_amount_raw,loan_total_amount,loan_total_amount_currency_signal,loan_total_amount_currency_guess,loan_monthly_payment_raw,loan_monthly_payment,loan_remaining_balance_raw,loan_remaining_balance,loan_remaining_balance_is_duration_flag,loan_remaining_years_raw,loan_remaining_years,loan_parse_method,loan_review_flag,loan_review_reasons,loan_raw_block
Export,2822,202710,Undergraduate,denied,"Ahliah School, Wadi Abou Jamil",0,0,1,"To assist with monthly family expenses, school fees and basic needs",Saudi Arabia,Salary,2025-03-10,2030-03-10,"110,000",110000.0,,unknown,2000,2000.0,4500,4500.0,0,Four and a half years,,loan_section_key_value,1,remaining_years_unparsed,"Reason: To assist with monthly family expenses, school fees and basic needs
Source: Saudi Arabia
Mortgaged Asset: Salary
Start Date: 2025-03-10
End Date: 2030-03-10
Total Amount: 110,000
Monthly Payment: 2000
Remaining Balance: 4500
Remaining Years: Four and a half years"
Export,2842,202510,Graduate,awarded,,1,3,1,House Mortgage,المؤسسة العامة للإسكان,House,2002-07-30,2029-08-01,33,33.0,,unknown,3,3.0,209,209.0,0,5,5.0,loan_section_key_value,0,,"Reason: House Mortgage
Source: المؤسسة العامة للإسكان
Mortgaged Asset: House
Start Date: 2002-07-30
End Date: 2029-08-01
Total Amount: 33
Monthly Payment: 3
Remaining Balance: 209
Remaining Years: 5"
Export,2891,202711,Professional,awarded,,1,2,1,Donor scholarship for AUB tuitions,WAAAUB,0,2025-05-31,2028-05-31,4000,4000.0,,unknown,0,0.0,4000,4000.0,0,3,3.0,loan_section_key_value,0,,"Reason: Donor scholarship for AUB tuitions
Source: WAAAUB
Mortgaged Asset: 0
Start Date: 2025-05-31
End Date: 2028-05-31
Total Amount: 4000
Monthly Payment: 0
Remaining Balance: 4000
Remaining Years: 3"
Export,2891,202711,Professional,awarded,,1,2,2,Donor scholarship for AUB tuitions,WAAAUB,0,2026-06-06,2029-06-06,7936,7936.0,,unknown,0,0.0,7936,7936.0,0,3,3.0,loan_section_key_value,0,,"Reason: Donor scholarship for AUB tuitions
Source: WAAAUB
Mortgaged Asset: 0
Start Date: 2026-06-06
End Date: 2029-06-06
Total Amount: 7936
Monthly Payment: 0
Remaining Balance: 7936
Remaining Years: 3"
Export,2892,202610,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",1,2,1,home loan,bank of beirut,plot # 4622 - 7 Mazraa,2017-04-26,2029-04-26,225000000 lbp,225000000.0,lbp,lbp,1560000 lbp,1560000.0,122347000 lbp,122347000.0,0,5 years,5.0,loan_section_key_value,0,,"Reason: home loan
Source: bank of beirut
Mortgaged Asset: plot # 4622 - 7 Mazraa
Start Date: 2017-04-26
End Date: 2029-04-26
Total Amount: 225000000 lbp
Monthly Payment: 1560000 lbp
Remaining Balance: 122347000 lbp
Remaining Years: 5 years"
Export,2893,202510,Graduate,awarded,,1,2,1,Housing loan,Byblos Bank,Our current Home,2007-04-05,2037-02-05,"85,000,000 LL",85000000.0,lbp,lbp,"542,000 LL",542000.0,"37,000,000 LL",37000000.0,0,15,15.0,loan_section_key_value,0,,"Reason: Housing loan
Source: Byblos Bank
Mortgaged Asset: Our current Home
Start Date: 2007-04-05
End Date: 2037-02-05
Total Amount: 85,000,000 LL
Monthly Payment: 542,000 LL
Remaining Balance: 37,000,000 LL
Remaining Years: 15"
Export,2895,202710,Undergraduate,denied,Lebanese Evangelical School for Boys and Girls,1,2,1,money deficit,Bank,no asset,2024-08-27,2028-09-12,24500$,24500.0,usd,usd,1082$,1082.0,36788$,36788.0,0,3,3.0,loan_section_key_value,0,,"Reason: money deficit
Source: Bank
Mortgaged Asset: no asset
Start Date: 2024-08-27
End Date: 2028-09-12
Total Amount: 24500$
Monthly Payment: 1082$
Remaining Balance: 36788$
Remaining Years: 3"
Export,2895,202710,Undergraduate,denied,Lebanese Evangelical School for Boys and Girls,1,2,2,Shortage of money,Bank,nothing,2025-09-29,2026-08-29,17300$,17300.0,usd,usd,1827$,1827.0,19443,19443.0,0,1,1.0,loan_section_key_value,0,,"Reason: Shortage of money
Source: Bank
Mortgaged Asset: nothing
Start Date: 2025-09-29
End Date: 2026-08-29
Total Amount: 17300$
Monthly Payment: 1827$
Remaining Balance: 19443
Remaining Years: 1"
Export,2904,202610,Undergraduate,denied,"Beirut Evangelical School for Boys and Girls (BESBG), Antelias",0,0,1,Family support,Nbk,320000,2025-05-01,2029-05-01,320000,320000.0,,unknown,7600,7600.0,320000,320000.0,0,4,4.0,loan_section_key_value,0,,"Reason: Family support
Source: Nbk
Mortgaged Asset: 320000
Start Date: 2025-05-01
End Date: 2029-05-01
Total Amount: 320000
Monthly Payment: 7600
Remaining Balance: 320000
Remaining Years: 4"
Export,2905,202611,Professional,awarded,,1,2,1,over draft,central bank,my pension,1997-04-01,2034-12-31,7978,7978.0,,unknown,5,5.0,7978,7978.0,0,10,10.0,loan_section_key_value,0,,"Reason: over draft
Source: central bank
Mortgaged Asset: my pension
Start Date: 1997-04-01
End Date: 2034-12-31
Total Amount: 7978
Monthly Payment: 5
Remaining Balance: 7978
Remaining Years: 10"
Export,2905,202611,Professional,awarded,,1,2,2,over draft,central bank,my pension,2008-07-01,2034-12-31,1173,1173.0,,unknown,0.5,0.5,1173,1173.0,0,10,10.0,loan_section_key_value,0,,"Reason: over draft
Source: central bank
Mortgaged Asset: my pension
Start Date: 2008-07-01
End Date: 2034-12-31
Total Amount: 1173
Monthly Payment: 0.5
Remaining Balance: 1173
Remaining Years: 10"
Export,2905,202611,Professional,awarded,,1,2,3,term loan,Central bank,my pension,2017-07-01,2027-07-01,335,335.0,,unknown,2.2,2.2,90,90.0,0,3,3.0,loan_section_key_value,0,,"Reason: term loan
Source: Central bank
Mortgaged Asset: my pension
Start Date: 2017-07-01
End Date: 2027-07-01
Total Amount: 335
Monthly Payment: 2.2
Remaining Balance: 90
Remaining Years: 3"
Export,2920,202710,Undergraduate,,"College Mariste Champville, Antelias",1,1,1,Housing,Bank,Byblos bank,2014-06-02,2031-05-02,812500,812500.0,,unknown,5023,5023.0,Begining of the law suits since 28/7/2020,17.5,0,Law suits until now,,loan_section_key_value,1,remaining_years_unparsed,"Reason: Housing
Source: Bank
Mortgaged Asset: Byblos bank
Start Date: 2014-06-02
End Date: 2031-05-02
Total Amount: 812500
Monthly Payment: 5023
Remaining Balance: Begining of the law suits since 28/7/2020
Remaining Years: Law suits until now"
Export,2924,202710,Undergraduate,denied,"International College (IC), Beirut",0,0,1,Building House,National Bank of Kuwait (NBK),None,2025-09-01,2030-07-01,142443,142443.0,,unknown,2884,2884.0,139708,139708.0,0,4.7,4.7,loan_section_key_value,0,,"Reason: Building House
Source: National Bank of Kuwait (NBK)
Mortgaged Asset: None
Start Date: 2025-09-01
End Date: 2030-07-01
Total Amount: 142443
Monthly Payment: 2884
Remaining Balance: 139708
Remaining Years: 4.7"
Export,2924,202710,Undergraduate,denied,"International College (IC), Beirut",0,0,2,Building House,National Bank of Kuwait (NBK),None,2025-10-01,2030-08-01,64600,64600.0,,unknown,1310,1310.0,64224,64224.0,0,4.75,4.75,loan_section_key_value,0,,"Reason: Building House
Source: National Bank of Kuwait (NBK)
Mortgaged Asset: None
Start Date: 2025-10-01
End Date: 2030-08-01
Total Amount: 64600
Monthly Payment: 1310
Remaining Balance: 64224
Remaining Years: 4.75"
Export,2932,202710,Undergraduate,denied,"College Protestant Francais (CPF), Koraytem Beirut",1,1,1,Housing Loan,Central Bank of Lebanon,Appartment,2005-10-10,2030-11-01,"189,562,226 LBP",189562226.0,lbp,lbp,"556,523 LBP",556523.0,"48,511,329 LBP",48511329.0,0,5,5.0,loan_section_key_value,0,,"Reason: Housing Loan
Source: Central Bank of Lebanon
Mortgaged Asset: Appartment
Start Date: 2005-10-10
End Date: 2030-11-01
Total Amount: 189,562,226 LBP
Monthly Payment: 556,523 LBP
Remaining Balance: 48,511,329 LBP
Remaining Years: 5"
Export,2932,202710,Undergraduate,denied,"College Protestant Francais (CPF), Koraytem Beirut",1,1,2,Personal Loan,Central Bank of Lebanon,None,2017-07-19,2027-07-01,"25,000,000 LBP",25000000.0,lbp,lbp,"156,250 LBP",156250.0,"4,455,000",4455000.0,0,2,2.0,loan_section_key_value,0,,"Reason: Personal Loan
Source: Central Bank of Lebanon
Mortgaged Asset: None
Start Date: 2017-07-19
End Date: 2027-07-01
Total Amount: 25,000,000 LBP
Monthly Payment: 156,250 LBP
Remaining Balance: 4,455,000
Remaining Years: 2"
Export,2940,202520,Graduate,denied,,1,2,1,Car,Salary,Car,2025-01-05,2030-01-01,80366.99,80366.99,,unknown,1339.45,1339.45,80366.99,80366.99,0,5,5.0,loan_section_key_value,0,,"Reason: Car
Source: Salary
Mortgaged Asset: Car
Start Date: 2025-01-05
End Date: 2030-01-01
Total Amount: 80366.99
Monthly Payment: 1339.45
Remaining Balance: 80366.99
Remaining Years: 5"
Export,2941,202610,Undergraduate,awarded,"Collège des Sœurs des Saints Cœurs (SSCC), Tripoli Haykalieh",1,1,1,University of my sister,Universite saint-josef (usj),my sister will pay the loa after graduition,2029-08-01,2030-07-01,59088000LL+2472$,2472.0,mixed,mixed,5188000LL+217$,217.0,59088000LL+2472$,2472.0,0,5,5.0,loan_section_key_value,1,mixed_currency,"Reason: University of my sister
Source: Universite saint-josef (usj)
Mortgaged Asset: my sister will pay the loa after graduition
Start Date: 2029-08-01
End Date: 2030-07-01
Total Amount: 59088000LL+2472$
Monthly Payment: 5188000LL+217$
Remaining Balance: 59088000LL+2472$
Remaining Years: 5"
Export,2950,202710,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,1,Personal,Blom Bank,Not Available,2025-09-01,2027-09-01,1392.75,1392.75,,unknown,52.68,52.68,1340,1340.0,0,2,2.0,loan_section_key_value,0,,"Reason: Personal
Source: Blom Bank
Mortgaged Asset: Not Available
Start Date: 2025-09-01
End Date: 2027-09-01
Total Amount: 1392.75
Monthly Payment: 52.68
Remaining Balance: 1340
Remaining Years: 2"
Export,2950,202710,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,2,Personal,Blom Bank,Not Available,2024-10-01,2027-10-01,3500,3500.0,,unknown,126,126.0,2898,2898.0,0,2,2.0,loan_section_key_value,0,,"Reason: Personal
Source: Blom Bank
Mortgaged Asset: Not Available
Start Date: 2024-10-01
End Date: 2027-10-01
Total Amount: 3500
Monthly Payment: 126
Remaining Balance: 2898
Remaining Years: 2"
Export,2951,202610,Undergraduate,awarded,"College Protestant Francais (CPF), Koraytem Beirut",0,0,1,buying a house,Public Corporation for Housing,65000 USD,2004-02-17,2028-02-05,50000,50000.0,,unknown,2 USD,2.0,72 USD,72.0,0,3,3.0,loan_section_key_value,0,,"Reason: buying a house
Source: Public Corporation for Housing
Mortgaged Asset: 65000 USD
Start Date: 2004-02-17
End Date: 2028-02-05
Total Amount: 50000
Monthly Payment: 2 USD
Remaining Balance: 72 USD
Remaining Years: 3"
Export,2957,202610,Undergraduate,awarded,"Ecole des Filles de la Charite, Clemeceau",0,0,1,Personal loan,Bank Audi,Nothing,2025-03-18,2030-03-27,18000,18000.0,,unknown,233,233.0,18000,18000.0,0,5,5.0,loan_section_key_value,0,,"Reason: Personal loan
Source: Bank Audi
Mortgaged Asset: Nothing
Start Date: 2025-03-18
End Date: 2030-03-27
Total Amount: 18000
Monthly Payment: 233
Remaining Balance: 18000
Remaining Years: 5"
Export,2980,202520,Graduate,denied,,1,2,1,Buying An Apartment,Bank De L'habitat,Apartment,2008-09-25,2027-09-25,1562.5,1562.5,,unknown,8.92,8.92,334.82,334.82,0,3,3.0,loan_section_key_value,0,,"Reason: Buying An Apartment
Source: Bank De L'habitat
Mortgaged Asset: Apartment
Start Date: 2008-09-25
End Date: 2027-09-25
Total Amount: 1562.5
Monthly Payment: 8.92
Remaining Balance: 334.82
Remaining Years: 3"
Export,2983,202510,Professional,denied,,1,2,1,Education for undergraduate,Federal Loan,n/a,2022-09-01,2024-06-01,"15,500",15500.0,,unknown,270,270.0,"15,500",15500.0,0,10,10.0,loan_section_key_value,0,,"Reason: Education for undergraduate
Source: Federal Loan
Mortgaged Asset: n/a
Start Date: 2022-09-01
End Date: 2024-06-01
Total Amount: 15,500
Monthly Payment: 270
Remaining Balance: 15,500
Remaining Years: 10"
Export,2988,202710,Undergraduate,denied,The Lebanese School,0,0,1,Buying a appartment,Bank Audi - under Public Corporation for Housing loan program,Appartment,2007-10-16,2022-10-10,1340.78,1340.78,,unknown,7.45,7.45,0,0.0,0,0,0.0,loan_section_key_value,0,,"Reason: Buying a appartment
Source: Bank Audi - under Public Corporation for Housing loan program
Mortgaged Asset: Appartment
Start Date: 2007-10-16
End Date: 2022-10-10
Total Amount: 1340.78
Monthly Payment: 7.45
Remaining Balance: 0
Remaining Years: 0"
Export,3006,202710,Undergraduate,,Al Mahdi Kafaat High School,1,1,1,Financial need,Al-Qaurd AlHassan,Gold,2025-05-06,2027-06-06,6167$,6167.0,usd,usd,246$,246.0,5667$,5667.0,0,2,2.0,loan_section_key_value,0,,"Reason: Financial need
Source: Al-Qaurd AlHassan
Mortgaged Asset: Gold
Start Date: 2025-05-06
End Date: 2027-06-06
Total Amount: 6167$
Monthly Payment: 246$
Remaining Balance: 5667$
Remaining Years: 2"
Export,3007,202610,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,1,Housing loan,Bank of Beirut SAL,Apartment,2014-11-03,2036-10-10,"6,745",6745.0,,unknown,"25,60",2560.0,"3,713",3713.0,0,12,12.0,loan_section_key_value,0,,"Reason: Housing loan
Source: Bank of Beirut SAL
Mortgaged Asset: Apartment
Start Date: 2014-11-03
End Date: 2036-10-10
Total Amount: 6,745
Monthly Payment: 25,60
Remaining Balance: 3,713
Remaining Years: 12"
Export,3013,202610,Undergraduate,awarded,"Le Lycee National, Choueifat",1,2,1,Housing loan,Public Corporation for Housing Loans,Yes,2009-05-01,2039-05-01,175500000 l.l,175500000.0,lbp,lbp,975000,975000.0,"105,300,000‬",105300000.0,0,16,16.0,loan_section_key_value,0,,"Reason: Housing loan
Source: Public Corporation for Housing Loans
Mortgaged Asset: Yes
Start Date: 2009-05-01
End Date: 2039-05-01
Total Amount: 175500000 l.l
Monthly Payment: 975000
Remaining Balance: 105,300,000‬
Remaining Years: 16"
Export,3030,202510,Graduate,denied,,1,2,1,Personal Loan,Bank,Apartment,2021-11-11,2026-11-11,485000 (in EGP),485000.0,,unknown,13477,13477.0,234416,234416.0,0,2.5,2.5,loan_section_key_value,0,,"Reason: Personal Loan
Source: Bank
Mortgaged Asset: Apartment
Start Date: 2021-11-11
End Date: 2026-11-11
Total Amount: 485000 (in EGP)
Monthly Payment: 13477
Remaining Balance: 234416
Remaining Years: 2.5"
Export,3030,202510,Graduate,denied,,1,2,2,Car Lease Loan,Bank,Car,2023-09-29,2033-09-29,321000 (EGP),321000.0,,unknown,5543,5543.0,N/A,,0,9,9.0,loan_section_key_value,1,remaining_balance_unparsed,"Reason: Car Lease Loan
Source: Bank
Mortgaged Asset: Car
Start Date: 2023-09-29
End Date: 2033-09-29
Total Amount: 321000 (EGP)
Monthly Payment: 5543
Remaining Balance: N/A
Remaining Years: 9"
Export,3044,202710,Undergraduate,denied,"Lycée Franco Libanais, Verdun",0,0,1,Personal loan,blom bank,Business Premises,2018-01-06,2029-01-06,500000$,500000.0,usd,usd,500$,500.0,24000$,24000.0,0,4,4.0,loan_section_key_value,0,,"Reason: Personal loan
Source: blom bank
Mortgaged Asset: Business Premises
Start Date: 2018-01-06
End Date: 2029-01-06
Total Amount: 500000$
Monthly Payment: 500$
Remaining Balance: 24000$
Remaining Years: 4"
Export,3050,202510,Graduate,awarded,,1,2,1,Education,Al-Qard Al-Hasan,Gold,2024-11-01,2026-01-11,$3866,3866.0,usd,usd,$107,107.0,$3426,3426.0,0,2,2.0,loan_section_key_value,0,,"Reason: Education
Source: Al-Qard Al-Hasan
Mortgaged Asset: Gold
Start Date: 2024-11-01
End Date: 2026-01-11
Total Amount: $3866
Monthly Payment: $107
Remaining Balance: $3426
Remaining Years: 2"
Export,3060,202610,Undergraduate,denied,"Ras Beirut International School, Ghobeiry",0,0,1,Personal Expenses,Bankmed,Salary,2023-12-01,2024-12-01,557,557.0,,unknown,55,55.0,557,557.0,0,1,1.0,loan_section_key_value,0,,"Reason: Personal Expenses
Source: Bankmed
Mortgaged Asset: Salary
Start Date: 2023-12-01
End Date: 2024-12-01
Total Amount: 557
Monthly Payment: 55
Remaining Balance: 557
Remaining Years: 1"
Export,3082,202510,Graduate,awarded,,1,2,1,House Mortgage,Byblos Bank,the house itself,2012-06-13,2042-06-13,1500,1500.0,,unknown,10.65,10.65,555.5,555.5,0,18,18.0,loan_section_key_value,0,,"Reason: House Mortgage
Source: Byblos Bank
Mortgaged Asset: the house itself
Start Date: 2012-06-13
End Date: 2042-06-13
Total Amount: 1500
Monthly Payment: 10.65
Remaining Balance: 555.5
Remaining Years: 18"
Export,3090,202710,Undergraduate,awarded,"Grand Lycee Franco Libanais, Achrafieh",0,0,1,Financial help for father,Bank BNP Pari-bas,0,2022-11-25,2029-11-25,"33,066€",33066.0,,unknown,457.5€,457.5,20602€,20602.0,0,4,4.0,loan_section_key_value,0,,"Reason: Financial help for father
Source: Bank BNP Pari-bas
Mortgaged Asset: 0
Start Date: 2022-11-25
End Date: 2029-11-25
Total Amount: 33,066€
Monthly Payment: 457.5€
Remaining Balance: 20602€
Remaining Years: 4"
Export,3090,202710,Undergraduate,awarded,"Grand Lycee Franco Libanais, Achrafieh",0,0,2,Financial help for father,Bank BNP Pari-bas,0,2022-12-06,2030-06-06,"36,320.64€",36320.64,,unknown,500€,500.0,"29,070.07€",29070.07,0,5,5.0,loan_section_key_value,0,,"Reason: Financial help for father
Source: Bank BNP Pari-bas
Mortgaged Asset: 0
Start Date: 2022-12-06
End Date: 2030-06-06
Total Amount: 36,320.64€
Monthly Payment: 500€
Remaining Balance: 29,070.07€
Remaining Years: 5"
Export,3094,202520,Undergraduate,awarded,"Le Lycee National, Choueifat",0,0,1,Educational Loan,Bank,Home,2019-11-11,2025-11-11,12000,12000.0,,unknown,25,25.0,750,750.0,0,2.5 years,2.5,loan_section_key_value,0,,"Reason: Educational Loan
Source: Bank
Mortgaged Asset: Home
Start Date: 2019-11-11
End Date: 2025-11-11
Total Amount: 12000
Monthly Payment: 25
Remaining Balance: 750
Remaining Years: 2.5 years"
Export,3098,202610,Undergraduate,awarded,"College De La Saint Famille Fanar, Fanar",0,0,1,Housing,Public corporation for housing,None,2020-02-20,2025-01-25,"47,340,000",47340000.0,,unknown,"789,000",789000.0,"789,000",789000.0,0,0,0.0,loan_section_key_value,0,,"Reason: Housing
Source: Public corporation for housing
Mortgaged Asset: None
Start Date: 2020-02-20
End Date: 2025-01-25
Total Amount: 47,340,000
Monthly Payment: 789,000
Remaining Balance: 789,000
Remaining Years: 0"
Export,3114,202610,Undergraduate,awarded,"Le Lycee National, Choueifat",1,1,1,School Expenses,Al kared al Hasan,gold jewelery,2024-04-06,2025-01-06,878$,878.0,usd,usd,98$,98.0,290$,290.0,0,1/6,6.0,loan_section_key_value,0,,"Reason: School Expenses
Source: Al kared al Hasan
Mortgaged Asset: gold jewelery
Start Date: 2024-04-06
End Date: 2025-01-06
Total Amount: 878$
Monthly Payment: 98$
Remaining Balance: 290$
Remaining Years: 1/6"
Export,3114,202610,Undergraduate,awarded,"Le Lycee National, Choueifat",1,1,2,School Expenses,Al Kared al hasan,Gold jewelery,2024-09-03,2025-07-03,"21,850,000 lbp",21850000.0,lbp,lbp,"2,185,000 lbp",2185000.0,"18,665,000 lbp",18665000.0,0,0.67 years (8 months),8.0,loan_section_key_value,0,,"Reason: School Expenses
Source: Al Kared al hasan
Mortgaged Asset: Gold jewelery
Start Date: 2024-09-03
End Date: 2025-07-03
Total Amount: 21,850,000 lbp
Monthly Payment: 2,185,000 lbp
Remaining Balance: 18,665,000 lbp
Remaining Years: 0.67 years (8 months)"
Export,3114,202610,Undergraduate,awarded,"Le Lycee National, Choueifat",1,1,3,School Expenses,Al Kard Al Hasan,gold jewelery,2024-09-04,2025-09-04,"1,985$",1985.0,usd,usd,165$,165.0,1820$,1820.0,0,0.83 (10 months),10.0,loan_section_key_value,0,,"Reason: School Expenses
Source: Al Kard Al Hasan
Mortgaged Asset: gold jewelery
Start Date: 2024-09-04
End Date: 2025-09-04
Total Amount: 1,985$
Monthly Payment: 165$
Remaining Balance: 1820$
Remaining Years: 0.83 (10 months)"
Export,3118,202610,Undergraduate,awarded,"College Notre Dame de Jamhour, Baabda",0,0,1,Personal,ISF,0,2022-04-01,2026-04-01,"66,120,000 LBP",66120000.0,lbp,lbp,"1,500,000 LBP",1500000.0,"22,500,000",22500000.0,0,1.3,1.3,loan_section_key_value,0,,"Reason: Personal
Source: ISF
Mortgaged Asset: 0
Start Date: 2022-04-01
End Date: 2026-04-01
Total Amount: 66,120,000 LBP
Monthly Payment: 1,500,000 LBP
Remaining Balance: 22,500,000
Remaining Years: 1.3"
Export,3121,202610,Undergraduate,awarded,"Le Lycee National, Choueifat",1,2,1,قرض إسكاني,المؤسسة العامة للإسكان,for فرنسبنك,2014-09-18,2034-09-18,"211,000,000 L.L",211000000.0,lbp,lbp,"1,172,223",1172223.0,"181,000,000 L.L",181000000.0,0,20,20.0,loan_section_key_value,0,,"Reason: قرض إسكاني
Source: المؤسسة العامة للإسكان
Mortgaged Asset: for فرنسبنك
Start Date: 2014-09-18
End Date: 2034-09-18
Total Amount: 211,000,000 L.L
Monthly Payment: 1,172,223
Remaining Balance: 181,000,000 L.L
Remaining Years: 20"
